type	variable	group	n_total	n_missing	prop_missing_raw	prop_missing	eligible_for_imputation
OV	ajcc_pathologic_tumor_stage	clinical	427	0	0	0	TRUE
OV	clinical_stage	clinical	427	0	0	0	TRUE
OV	histological_type	clinical	427	0	0	0	TRUE
OV	histological_grade	clinical	427	2	0.00468384074941452	0.0047	TRUE
OV	initial_pathologic_dx_year	clinical	427	0	0	0	TRUE
OV	menopause_status	clinical	427	427	1	1	FALSE
OV	birth_days_to	clinical	427	0	0	0	TRUE
OV	vital_status	clinical	427	0	0	0	TRUE
OV	tumor_status	clinical	427	0	0	0	TRUE
OV	last_contact_days_to	clinical	427	75	0.175644028103045	0.1756	TRUE
OV	death_days_to	clinical	427	162	0.379391100702576	0.3794	FALSE
OV	cause_of_death	clinical	427	30	0.0702576112412178	0.0703	TRUE
OV	new_tumor_event_type	clinical	427	52	0.121779859484778	0.1218	TRUE
OV	new_tumor_event_site	clinical	427	52	0.121779859484778	0.1218	TRUE
OV	new_tumor_event_site_other	clinical	427	0	0	0	TRUE
OV	new_tumor_event_dx_days_to	clinical	427	2	0.00468384074941452	0.0047	TRUE
OV	treatment_outcome_first_course	clinical	427	81	0.189695550351288	0.1897	TRUE
OV	margin_status	clinical	427	427	1	1	FALSE
OV	residual_tumor	clinical	427	427	1	1	FALSE
OV	RNAss	clinical	427	69	0.161592505854801	0.1616	TRUE
OV	Non_silent_per_Mb	clinical	427	145	0.339578454332553	0.3396	TRUE
OV	Total_nb_MSI_events	clinical	427	114	0.266978922716628	0.267	TRUE
OV	MSI_3utr	clinical	427	114	0.266978922716628	0.267	TRUE
OV	MSI_5utr	clinical	427	114	0.266978922716628	0.267	TRUE
OV	MSI_mono	clinical	427	114	0.266978922716628	0.267	TRUE
OV	MSI_di	clinical	427	114	0.266978922716628	0.267	TRUE
OV	MSI_tri	clinical	427	114	0.266978922716628	0.267	TRUE
OV	MSI_tetra	clinical	427	114	0.266978922716628	0.267	TRUE
OV	MSI_category_nb_from_TCGA_consortium	clinical	427	427	1	1	FALSE
OV	BatchId	clinical	427	0	0	0	TRUE
OV	OS	clinical	427	0	0	0	FALSE
OV	OS.time	clinical	427	2	0.00468384074941452	0.0047	TRUE
OV	DSS	clinical	427	30	0.0702576112412178	0.0703	FALSE
OV	DSS.time	clinical	427	2	0.00468384074941452	0.0047	TRUE
OV	DSS_harmonized_from_OS0	clinical	427	0	0	0	TRUE
OV	DSS_cr	clinical	427	30	0.0702576112412178	0.0703	TRUE
OV	DSS.time.cr	clinical	427	2	0.00468384074941452	0.0047	TRUE
OV	DFI	clinical	427	108	0.252927400468384	0.2529	FALSE
OV	DFI.time	clinical	427	216	0.505854800936768	0.5059	FALSE
OV	DFI.cr	clinical	427	108	0.252927400468384	0.2529	TRUE
OV	DFI.time.cr	clinical	427	216	0.505854800936768	0.5059	FALSE
OV	PFI	clinical	427	0	0	0	FALSE
OV	PFI.time	clinical	427	2	0.00468384074941452	0.0047	TRUE
OV	PFI.cr	clinical	427	0	0	0	TRUE
OV	PFI.time.cr	clinical	427	2	0.00468384074941452	0.0047	TRUE
OV	PFI.1	clinical	427	0	0	0	TRUE
OV	PFI.time.1	clinical	427	2	0.00468384074941452	0.0047	TRUE
OV	PFI.1.cr	clinical	427	0	0	0	TRUE
OV	PFI.time.1.cr	clinical	427	2	0.00468384074941452	0.0047	TRUE
OV	PFI.2	clinical	427	25	0.0585480093676815	0.0585	TRUE
OV	PFI.time.2	clinical	427	27	0.063231850117096	0.0632	TRUE
OV	PFI.2.cr	clinical	427	25	0.0585480093676815	0.0585	TRUE
OV	PFI.time.2.cr	clinical	427	27	0.063231850117096	0.0632	TRUE
OV	PFS	clinical	427	0	0	0	TRUE
OV	PFS.time	clinical	427	2	0.00468384074941452	0.0047	TRUE
OV	OV-195.5.3.N.3.62.64.1.1.3	omic	427	0	0	0	TRUE
OV	OV-90.5.3.N.2.42.44.2.4.1	omic	427	0	0	0	TRUE
OV	OV-308.6.3.N.1.62.64.1.1.3	omic	427	0	0	0	TRUE
OV	OV-313.6.3.P.3.89.88.2.4.1	omic	427	0	0	0	TRUE
OV	OV-274.5.3.N.1.71.71.2.4.2	omic	427	0	0	0	TRUE
OV	OV-63.5.3.N.3.31.31.1.4.3	omic	427	0	0	0	TRUE
OV	OV-149.6.3.N.2.1.44.1.4.1	omic	427	0	0	0	TRUE
OV	OV-184.5.3.P.3.89.88.3.4.1	omic	427	0	0	0	TRUE
OV	OV-140.6.3.P.3.64.64.2.4.4	omic	427	0	0	0	TRUE
OV	OV-78.5.3.N.2.14.34.2.4.1	omic	427	0	0	0	TRUE
OV	OV-350.6.3.N.2.11.11.1.4.5	omic	427	0	0	0	TRUE
OV	OV-327.6.3.N.2.31.31.2.4.4	omic	427	0	0	0	TRUE
OV	OV-304.6.3.N.2.31.31.1.4.1	omic	427	0	0	0	TRUE
OV	OV-255.5.3.N.2.41.31.2.4.2	omic	427	0	0	0	TRUE
OV	OV-190.5.3.N.3.14.14.2.4.1	omic	427	0	0	0	TRUE
OV	OV-144.6.3.N.2.31.35.2.4.1	omic	427	0	0	0	TRUE
OV	OV-99.5.3.N.2.31.31.2.4.2	omic	427	0	0	0	TRUE
OV	OV-68.5.3.P.3.71.64.3.4.1	omic	427	0	0	0	TRUE
OV	OV-347.6.3.N.2.35.35.4.4.1	omic	427	0	0	0	TRUE
OV	OV-291.5.3.N.2.35.4.2.4.1	omic	427	0	0	0	TRUE
OV	OV-261.5.3.N.2.31.31.2.4.2	omic	427	0	0	0	TRUE
OV	OV-40.5.3.N.2.31.31.2.4.1	omic	427	0	0	0	TRUE
OV	OV-193.5.3.P.3.64.64.3.4.3	omic	427	0	0	0	TRUE
OV	OV-179.5.3.N.2.31.1.2.4.4	omic	427	0	0	0	TRUE
OV	OV-111.5.3.N.2.31.31.2.4.1	omic	427	0	0	0	TRUE
OV	OV-333.6.3.P.3.64.2.2.4.3	omic	427	0	0	0	TRUE
OV	OV-234.5.3.N.2.14.11.2.4.1	omic	427	0	0	0	TRUE
OV	OV-231.5.3.N.2.1.31.2.4.3	omic	427	0	0	0	TRUE
OV	OV-211.5.3.N.2.31.30.2.4.2	omic	427	0	0	0	TRUE
OV	OV-177.5.3.P.3.64.64.3.4.2	omic	427	0	0	0	TRUE
OV	OV-56.5.3.P.3.64.64.3.4.1	omic	427	0	0	0	TRUE
OV	OV-277.5.3.N.3.31.30.2.4.1	omic	427	0	0	0	TRUE
OV	OV-269.5.3.N.1.4.14.3.4.4	omic	427	0	0	0	TRUE
OV	OV-224.5.3.N.2.1.31.2.4.2	omic	427	0	0	0	TRUE
OV	OV-160.6.3.N.3.31.31.3.4.3	omic	427	0	0	0	TRUE
OV	OV-142.6.3.N.2.11.11.1.4.1	omic	427	0	0	0	TRUE
OV	OV-75.5.3.N.2.31.1.2.4.1	omic	427	0	0	0	TRUE
OV	OV-217.5.3.N.3.31.1.2.4.1	omic	427	0	0	0	TRUE
OV	OV-181.5.3.N.3.1.31.2.4.1	omic	427	0	0	0	TRUE
OV	OV-180.5.3.P.3.64.2.3.4.3	omic	427	0	0	0	TRUE
OV	OV-176.5.3.N.3.11.14.3.4.2	omic	427	0	0	0	TRUE
OV	OV-109.5.3.N.2.31.2.2.4.1	omic	427	0	0	0	TRUE
OV	OV-108.5.3.N.3.31.31.3.4.1	omic	427	0	0	0	TRUE
OV	OV-359.6.3.N.3.31.31.3.4.1	omic	427	0	0	0	TRUE
OV	OV-341.6.3.N.2.7.7.2.4.2	omic	427	0	0	0	TRUE
OV	OV-328.6.3.N.3.31.31.3.4.1	omic	427	0	0	0	TRUE
OV	OV-276.5.3.P.3.2.64.3.4.2	omic	427	0	0	0	TRUE
OV	OV-230.5.3.N.2.11.11.2.4.1	omic	427	0	0	0	TRUE
OV	OV-374.4.3.P.0.64.2.4.4.3	omic	427	12	0.0281030444964871	0.0281	TRUE
OV	OV-360.6.3.N.3.31.31.4.4.1	omic	427	0	0	0	TRUE
OV	OV-114.6.3.N.3.14.11.4.4.1	omic	427	0	0	0	TRUE
OV	OV-105.5.3.N.1.11.11.3.4.1	omic	427	0	0	0	TRUE
LUAD	sample	clinical	574	0	0	0	TRUE
LUAD	patient	clinical	574	0	0	0	TRUE
LUAD	BestCall	clinical	574	2	0.00348432055749129	0.0035	TRUE
LUAD	age_at_initial_pathologic_diagnosis	clinical	574	0	0	0	TRUE
LUAD	gender	clinical	574	0	0	0	TRUE
LUAD	race	clinical	574	65	0.113240418118467	0.1132	TRUE
LUAD	ajcc_pathologic_tumor_stage	clinical	574	0	0	0	TRUE
LUAD	clinical_stage	clinical	574	0	0	0	TRUE
LUAD	histological_type	clinical	574	0	0	0	TRUE
LUAD	histological_grade	clinical	574	574	1	1	FALSE
LUAD	initial_pathologic_dx_year	clinical	574	0	0	0	TRUE
LUAD	menopause_status	clinical	574	574	1	1	FALSE
LUAD	birth_days_to	clinical	574	0	0	0	TRUE
LUAD	vital_status	clinical	574	0	0	0	TRUE
LUAD	tumor_status	clinical	574	0	0	0	TRUE
LUAD	last_contact_days_to	clinical	574	206	0.358885017421603	0.3589	FALSE
LUAD	death_days_to	clinical	574	365	0.63588850174216	0.6359	FALSE
LUAD	cause_of_death	clinical	574	37	0.0644599303135889	0.0645	TRUE
LUAD	new_tumor_event_type	clinical	574	69	0.12020905923345	0.1202	TRUE
LUAD	new_tumor_event_site	clinical	574	160	0.278745644599303	0.2787	TRUE
LUAD	new_tumor_event_site_other	clinical	574	0	0	0	TRUE
LUAD	new_tumor_event_dx_days_to	clinical	574	9	0.0156794425087108	0.0157	TRUE
LUAD	treatment_outcome_first_course	clinical	574	93	0.162020905923345	0.162	TRUE
LUAD	margin_status	clinical	574	574	1	1	FALSE
LUAD	residual_tumor	clinical	574	574	1	1	FALSE
LUAD	RNAss	clinical	574	1	0.00174216027874564	0.0017	TRUE
LUAD	Non_silent_per_Mb	clinical	574	67	0.116724738675958	0.1167	TRUE
LUAD	Total_nb_MSI_events	clinical	574	40	0.0696864111498258	0.0697	TRUE
LUAD	MSI_3utr	clinical	574	40	0.0696864111498258	0.0697	TRUE
LUAD	MSI_5utr	clinical	574	40	0.0696864111498258	0.0697	TRUE
LUAD	MSI_mono	clinical	574	40	0.0696864111498258	0.0697	TRUE
LUAD	MSI_di	clinical	574	40	0.0696864111498258	0.0697	TRUE
LUAD	MSI_tri	clinical	574	40	0.0696864111498258	0.0697	TRUE
LUAD	MSI_tetra	clinical	574	40	0.0696864111498258	0.0697	TRUE
LUAD	MSI_category_nb_from_TCGA_consortium	clinical	574	574	1	1	FALSE
LUAD	BatchId	clinical	574	0	0	0	TRUE
LUAD	OS	clinical	574	0	0	0	FALSE
LUAD	OS.time	clinical	574	9	0.0156794425087108	0.0157	TRUE
LUAD	DSS	clinical	574	37	0.0644599303135889	0.0645	FALSE
LUAD	DSS.time	clinical	574	9	0.0156794425087108	0.0157	TRUE
LUAD	DSS_harmonized_from_OS0	clinical	574	0	0	0	TRUE
LUAD	DSS_cr	clinical	574	37	0.0644599303135889	0.0645	TRUE
LUAD	DSS.time.cr	clinical	574	9	0.0156794425087108	0.0157	TRUE
LUAD	DFI	clinical	574	177	0.308362369337979	0.3084	FALSE
LUAD	DFI.time	clinical	574	237	0.412891986062718	0.4129	FALSE
LUAD	DFI.cr	clinical	574	177	0.308362369337979	0.3084	TRUE
LUAD	DFI.time.cr	clinical	574	237	0.412891986062718	0.4129	FALSE
LUAD	PFI	clinical	574	0	0	0	FALSE
LUAD	PFI.time	clinical	574	9	0.0156794425087108	0.0157	TRUE
LUAD	PFI.cr	clinical	574	0	0	0	TRUE
LUAD	PFI.time.cr	clinical	574	9	0.0156794425087108	0.0157	TRUE
LUAD	PFI.1	clinical	574	0	0	0	TRUE
LUAD	PFI.time.1	clinical	574	9	0.0156794425087108	0.0157	TRUE
LUAD	PFI.1.cr	clinical	574	0	0	0	TRUE
LUAD	PFI.time.1.cr	clinical	574	9	0.0156794425087108	0.0157	TRUE
LUAD	PFI.2	clinical	574	62	0.10801393728223	0.108	TRUE
LUAD	PFI.time.2	clinical	574	71	0.123693379790941	0.1237	TRUE
LUAD	PFI.2.cr	clinical	574	62	0.10801393728223	0.108	TRUE
LUAD	PFI.time.2.cr	clinical	574	71	0.123693379790941	0.1237	TRUE
LUAD	PFS	clinical	574	0	0	0	TRUE
LUAD	PFS.time	clinical	574	9	0.0156794425087108	0.0157	TRUE
LUAD	LUAD-509.5.3.P.3.44.44.1.2.6	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1136.3.1.N.3.44.127.1.2.3	omic	574	0	0	0	TRUE
LUAD	LUAD-2681.6.1.P.3.44.44.1.2.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-2106.3.1.N.3.44.99.1.2.2	omic	574	0	0	0	TRUE
LUAD	LUAD-1423.5.1.P.3.44.35.1.2.6	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1351.5.1.P.3.44.44.1.2.3	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-648.5.1.P.3.44.44.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-2435.6.1.P.3.44.35.1.2.6	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-2218.3.1.N.3.35.100.1.2.4	omic	574	0	0	0	TRUE
LUAD	LUAD-1669.5.1.P.3.44.35.1.1.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1490.5.3.P.3.44.44.1.2.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1441.5.1.P.3.44.43.1.2.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-720.5.3.P.3.44.44.1.2.3	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-583.5.1.P.3.44.35.1.1.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-2680.6.3.P.3.44.44.1.2.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1422.5.3.P.3.44.35.1.2.6	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1176.6.1.P.3.44.44.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-554.5.3.P.3.44.44.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-536.5.3.P.3.44.44.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-365.5.3.P.3.44.44.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-2434.6.3.P.3.44.35.1.2.6	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-21.6.1.P.3.44.44.1.2.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1440.5.3.P.3.44.43.1.2.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1085.6.1.P.3.35.44.1.2.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-851.6.3.P.3.44.44.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-843.6.3.P.3.44.44.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-773.5.3.P.3.35.44.1.2.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-584.5.3.P.3.44.44.1.2.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-581.5.3.P.3.35.44.1.2.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-285.5.1.P.3.35.35.1.1.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-2334.6.1.N.2.95.95.1.2.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1760.5.1.P.3.44.35.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1718.5.1.P.1.44.42.1.2.3	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1403.5.1.P.3.35.35.1.1.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1387.5.2.N.2.71.95.1.2.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1363.5.3.P.3.35.44.1.2.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-131.6.3.P.3.44.44.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1175.6.3.P.3.44.44.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1160.3.1.N.3.44.29.1.2.1	omic	574	0	0	0	TRUE
LUAD	LUAD-1138.6.1.P.3.44.35.1.2.3	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-886.6.1.P.3.44.35.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-594.5.3.P.3.44.43.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-510.5.3.P.3.44.31.1.2.6	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-421.5.1.P.3.35.35.1.2.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-330.5.1.P.3.44.35.1.2.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-312.5.3.P.3.44.35.1.2.3	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-2710.3.1.N.3.35.86.1.4.4	omic	574	0	0	0	TRUE
LUAD	LUAD-2098.6.1.P.3.44.35.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-20.6.3.P.3.44.44.1.2.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1959.5.1.P.3.35.35.1.2.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1761.5.3.P.3.44.35.1.2.3	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1629.5.1.P.3.35.35.1.2.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1579.5.3.N.2.95.95.1.4.5	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1426.5.3.P.3.44.35.1.2.3	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1388.5.3.N.2.71.95.1.2.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1150.6.2.N.2.71.71.1.1.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1084.6.3.P.3.35.44.1.2.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-75.6.1.P.3.44.35.1.2.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-704.5.1.N.2.95.71.1.2.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-623.5.3.P.3.44.35.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-617.5.3.P.3.44.35.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-489.5.1.P.3.35.35.1.2.3	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-453.5.2.N.3.71.71.1.1.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-444.5.3.P.3.44.66.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-422.5.3.P.3.44.35.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-289.5.3.P.3.35.44.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-27.6.1.N.2.95.26.1.1.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-2517.2.1.P.1.31.95.1.2.1	omic	574	0	0	0	TRUE
LUAD	LUAD-2110.3.1.N.3.35.86.1.4.3	omic	574	0	0	0	TRUE
LUAD	LUAD-1879.5.1.P.3.35.35.1.2.3	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1759.5.3.P.3.44.35.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1719.5.3.P.3.44.44.1.4.3	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1717.5.3.P.1.44.42.1.2.3	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1457.5.1.N.2.95.64.1.1.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1442.5.3.N.2.95.95.1.4.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1435.5.2.N.3.71.71.1.1.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1166.6.1.P.3.35.35.1.2.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1151.6.3.N.2.71.71.1.1.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1137.6.3.P.3.44.35.1.2.3	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1099.6.1.P.3.35.35.1.2.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-767.5.3.P.3.44.44.1.4.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-742.5.3.P.3.44.35.1.2.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-709.5.3.P.3.44.31.1.2.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-602.5.3.P.3.43.43.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-544.5.3.P.3.35.44.1.2.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-497.5.3.P.3.44.35.1.2.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-443.5.1.P.3.35.35.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-423.5.1.P.3.35.35.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-405.5.3.N.2.95.57.1.2.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-386.5.1.P.3.35.35.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-363.5.3.P.3.44.31.1.2.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-349.5.3.N.2.95.95.1.4.3	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-333.5.3.P.3.44.35.1.2.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-329.5.3.P.3.44.35.1.2.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-2455.3.1.N.1.5.86.1.2.2	omic	574	0	0	0	TRUE
LUAD	LUAD-2421.3.1.N.2.62.127.1.2.3	omic	574	0	0	0	TRUE
LUAD	LUAD-205.3.1.N.3.35.68.1.2.1	omic	574	0	0	0	TRUE
LUAD	LUAD-1958.5.3.P.3.35.35.1.2.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1563.5.1.P.3.35.31.1.1.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1431.5.1.P.3.44.31.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-142.6.3.P.3.44.35.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1379.5.1.P.3.35.34.1.1.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1242.6.2.N.3.71.71.1.1.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1182.6.1.P.3.35.35.1.2.3	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-797.5.3.P.3.35.44.1.4.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-74.6.3.P.3.44.35.1.2.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-689.5.3.P.3.43.43.1.2.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-685.5.3.P.3.44.44.1.4.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-608.5.3.P.3.44.44.1.4.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-559.5.3.P.3.35.35.1.2.3	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-547.5.3.N.2.95.95.1.4.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-471.5.3.P.3.34.43.1.2.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-391.5.3.P.3.35.44.1.4.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-358.5.3.P.3.44.44.1.4.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-319.5.3.N.2.95.95.1.4.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-2687.3.1.N.2.64.127.1.4.4	omic	574	0	0	0	TRUE
LUAD	LUAD-2578.6.1.P.3.35.35.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-2443.6.1.P.3.35.35.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-2178.6.1.P.3.35.35.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-2011.3.1.N.3.44.106.2.4.4	omic	574	0	0	0	TRUE
LUAD	LUAD-1999.5.1.P.3.35.31.1.2.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1892.5.1.P.3.35.66.1.2.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-188.6.2.N.2.71.71.1.1.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1745.5.1.P.3.34.43.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1732.5.3.N.2.71.95.1.4.5	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-169.6.1.P.3.35.35.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1599.5.3.P.3.44.44.2.4.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1526.5.1.N.2.95.26.1.2.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1524.5.1.P.3.35.31.1.2.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1445.5.1.P.3.35.35.1.2.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1165.6.3.P.3.35.35.1.2.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1108.6.1.P.3.35.35.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-1098.6.3.P.3.35.35.1.2.4	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-108.6.3.N.2.95.26.1.1.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-964.6.3.P.3.44.44.1.4.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-830.6.3.P.3.35.35.1.2.3	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-646.5.3.P.3.35.35.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-618.5.3.N.2.95.95.1.4.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-507.5.3.P.3.44.14.1.2.1	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-456.5.3.P.3.35.35.1.2.2	omic	574	59	0.102787456445993	0.1028	TRUE
LUAD	LUAD-449.5.1.P.3.35.31.1.2.3	omic	574	59	0.102787456445993	0.1028	TRUE
